ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Has a mobile phone,Has a work phone,Has a phone,Has an email,Family member count,Is high risk,Employment_status_encoded,Education_level_encoded,Marital_status_encoded,Dwelling_encoded
5028310,1,0,0,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,2,1,3,1
5096559,0,0,0,0,54000.0,Working,Higher education,Married,House / apartment,1,1,0,0,2,0,3,2,2,1
5050968,1,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5023187,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5143505,0,0,1,1,121500.0,Working,Higher education,Married,House / apartment,1,1,0,0,3,0,3,2,2,1
5056030,0,0,1,0,121500.0,Working,Incomplete higher,Civil marriage,Rented apartment,1,0,0,0,2,0,3,3,3,5
5114341,0,0,0,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,0,3,1,3,1
5036260,0,0,1,0,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,2,0,3,1,3,1
5095628,0,0,0,1,171261.0,State servant,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,2,0,1,1,4,5
5065498,0,1,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,2,1,2,1
5065572,1,1,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5048244,1,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5067203,1,0,0,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,3,0,3,1,2,3
5052786,1,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5009860,1,1,0,0,360000.0,Commercial associate,Secondary / secondary special,Separated,With parents,1,1,1,0,1,0,2,1,1,3
5025942,0,0,1,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5053404,1,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5088557,0,0,1,0,90000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,1,0,2,2,1,1
5088655,0,1,1,1,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,3,0,3,2,2,1
5125222,0,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,2,0,3,1,4,1
5050625,1,1,0,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5096220,1,1,0,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,3,1,3,1
5139904,0,1,0,1,166500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,3,0,1,2,2,1
5010656,1,1,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5085840,1,1,1,1,135000.0,Working,Incomplete higher,Married,House / apartment,1,0,1,0,3,0,3,3,2,1
5135654,0,1,1,1,225000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,3,0,2,2,2,1
5137131,1,1,0,0,326250.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,2,0,2,2,2,1
5021261,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5096176,0,0,0,0,270000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,1,0,3,2,4,1
5137391,1,0,0,1,180000.0,Commercial associate,Lower secondary,Married,House / apartment,1,1,0,0,3,0,2,4,2,1
5024564,0,0,0,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,1,1,0,3,1,4,1
5022505,0,0,1,1,720000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,3,0,2,2,2,1
5150142,0,0,0,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,3,1,4,1
5026007,1,0,0,1,112500.0,Working,Secondary / secondary special,Married,Rented apartment,1,0,0,0,3,0,3,1,2,5
5091762,0,0,0,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,2,1,3,1
5021956,0,0,1,0,67500.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1,0,3,1,4,3
5023345,1,1,1,0,900000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5112975,0,0,0,3,171000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,5,0,3,1,2,1
5048198,1,1,1,0,247500.0,State servant,Higher education,Single / not married,House / apartment,1,1,1,0,1,0,1,2,4,1
5010047,0,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5048193,1,1,1,0,247500.0,State servant,Higher education,Single / not married,House / apartment,1,1,1,0,1,0,1,2,4,1
5096956,0,0,1,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1,0,3,3,4,1
5125289,0,0,0,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2,1,3,1,1,1
5145944,0,0,1,1,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,2,0,2,2,4,1
5009766,1,0,0,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,0,3,1,1,1
5149216,1,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,3,1,2,1
5018445,0,0,1,1,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,3,0,2,2,2,1
5052753,0,0,1,0,252000.0,State servant,Higher education,Widow,House / apartment,1,0,0,0,1,0,1,2,5,1
5009327,1,1,0,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,2,0,3,2,2,1
5028720,1,1,1,0,225000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,2,0,2,2,2,1
5021477,0,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,2,0,3,1,2,1
5021702,0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,0,3,1,2,1
5125874,1,1,1,1,270000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,1,2,0,2,2,1,1
5022535,0,0,1,2,202500.0,Working,Higher education,Married,House / apartment,1,0,0,0,4,0,3,2,2,1
5142161,1,0,1,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,0,3,1,3,1
5146461,0,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5105985,0,1,0,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5117460,0,1,0,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,0,3,1,2,1
5094884,1,0,1,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1,0,2,1,4,3
5142830,0,0,0,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5117205,0,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,3,1,4,1
5058513,1,0,1,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,2,1,2,1
5085966,0,0,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,3,1,4,1
5105653,1,1,1,0,202500.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,1,3,2,2,1
5125912,0,0,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5105936,1,1,0,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3,0,3,1,2,1
5068242,0,0,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5089748,1,0,0,1,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,2,0,3,1,4,1
5046487,1,1,0,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,5,0,2,1,2,1
5100266,0,1,0,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5041400,0,0,1,0,225000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,1,0,1,0,2,0,2,3,3,1
5086056,0,0,1,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,1,1,2,1
5142241,0,1,1,0,270000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,2,0,1,2,2,1
5062676,1,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5050481,0,0,0,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,2,1,3,1
5028253,1,1,0,4,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,6,0,2,1,2,1
5114519,0,1,1,0,157500.0,Working,Higher education,Married,Co-op apartment,1,1,0,0,2,0,3,2,2,4
5050843,0,0,0,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,3,1,4,1
5091048,0,0,1,2,270000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,4,0,2,2,2,1
5100101,0,0,1,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5087624,0,0,1,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,1,1,2,1
5145847,0,0,1,1,256500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,3,0,1,2,2,1
5051154,1,0,0,1,247500.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,2,0,3,2,4,1
5053286,1,0,1,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5036075,0,0,1,2,153000.0,Working,Higher education,Married,House / apartment,1,1,1,0,4,0,3,2,2,1
5146062,0,0,1,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,0,3,1,1,1
5143422,1,1,0,1,315000.0,State servant,Higher education,Married,Municipal apartment,1,0,0,0,3,0,1,2,2,2
5036250,0,0,1,2,225000.0,Working,Higher education,Married,Co-op apartment,1,0,0,0,4,0,3,2,2,4
5125272,1,0,0,1,360000.0,Working,Lower secondary,Married,House / apartment,1,0,0,1,3,0,3,4,2,1
5105699,0,1,0,0,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,2,0,3,1,2,2
5058250,0,0,1,0,90000.0,State servant,Higher education,Married,House / apartment,1,1,1,0,2,0,1,2,2,1
5135972,0,0,1,0,423000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,0,2,1,1,1
5116517,0,1,1,0,202500.0,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,2,0,3,2,3,1
5087889,0,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,1,0,0,1,2,0,1,2,3,1
5024572,0,0,0,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,2,1,4,1
5041065,0,0,1,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,3,1,4,1
5117336,0,1,1,0,270000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,0,1,0,2,1,1,1
5036480,1,0,0,0,378000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,2,0,2,2,3,1
5114604,0,0,1,1,180000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,1,2,0,2,2,1,1
5041736,1,0,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5028410,0,1,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5137126,0,0,0,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1,0,2,1,4,3
5062113,1,1,1,0,310500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,2,0,3,1,2,1
5010639,0,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,3,1,3,1
5087766,1,1,1,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5126050,0,1,0,1,67500.0,State servant,Higher education,Married,House / apartment,1,1,0,0,3,0,1,2,2,1
5048247,1,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5053185,0,0,0,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1,0,3,1,4,3
5125431,1,1,0,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5114380,0,1,0,0,180000.0,Working,Higher education,Married,House / apartment,1,1,1,0,2,0,3,2,2,1
5116392,0,0,1,0,193500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,2,0,1,2,2,1
5022864,0,1,1,2,225000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4,0,2,2,2,1
5079104,0,0,1,0,202500.0,Working,Higher education,Married,House / apartment,1,1,1,0,2,0,3,2,2,1
5079093,1,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,3,0,3,1,2,1
5116551,0,0,1,0,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,0,2,0,2,3,2,1
5149039,0,0,1,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,4,0,2,2,3,1
5036258,0,0,1,0,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,2,0,3,1,3,1
5115715,1,0,1,1,202500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,3,0,1,2,2,1
5090846,0,0,1,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,1,1,1,2,0,2,1,1,1
5010078,1,1,0,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,4,0,3,1,2,2
5023668,0,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5069502,0,1,1,0,180000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,2,0,1,2,2,1
5036834,0,0,1,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,1,1,2,1
5037122,1,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,3,0,3,1,2,1
5042017,1,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5117020,0,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,2,0,3,1,2,3
5143110,1,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5054212,1,1,0,2,171000.0,Working,Secondary / secondary special,Married,With parents,1,1,0,0,4,0,3,1,2,3
5088724,0,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5148990,1,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,3,1,2,1
5085901,0,0,1,2,243000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,4,0,1,2,2,1
5090590,0,0,1,1,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,3,0,3,2,2,1
5148821,0,0,1,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,3,0,3,1,2,1
5061312,0,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,2,0,3,1,2,1
5021746,0,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3,0,3,1,2,1
5029081,0,0,1,1,135000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,0,2,0,3,3,1,1
5135564,0,0,1,1,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,2,1,2,1
5023185,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5074672,1,0,1,0,247500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,1,1,2,1
5033803,1,0,1,0,112500.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5067468,0,0,1,1,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,3,0,2,1,3,1
5116353,1,1,0,1,675000.0,Commercial associate,Higher education,Single / not married,Office apartment,1,0,0,0,2,0,2,2,4,6
5078821,0,0,0,0,63000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,0,2,2,2,1
5010056,0,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,3,1,2,1
5068021,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5143250,0,0,0,2,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,0,2,1,2,1
5149518,0,0,1,0,90000.0,Working,Lower secondary,Married,House / apartment,1,0,0,0,2,0,3,4,2,1
5139972,0,0,1,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,0,3,0,3,1,3,1
5009168,0,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5067732,0,0,1,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,3,0,2,3,2,1
5045783,0,1,0,0,292500.0,State servant,Higher education,Civil marriage,House / apartment,1,0,0,0,2,0,1,2,3,1
5009226,0,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5143508,0,0,1,1,121500.0,Working,Higher education,Married,House / apartment,1,1,0,0,3,0,3,2,2,1
5096006,1,0,0,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,0,3,1,2,1
5126330,0,0,0,0,157500.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,2,0,2,2,2,1
5022195,0,1,1,1,94500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5139491,0,0,1,0,225000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,2,0,3,1,2,3
5024191,0,1,1,2,270000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,4,0,2,2,2,1
5026688,0,1,1,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,0,3,1,1,1
5142888,0,0,0,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5117236,1,0,1,0,364500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5135895,0,0,1,2,90000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,0,4,0,1,1,3,1
5050981,0,1,0,1,247500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,2,0,2,1,4,1
5135865,0,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5089241,0,0,0,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,1,0,1,1,1,0,1,1,1,1
5088656,0,1,1,1,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,3,0,3,2,2,1
5025937,0,0,1,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5116755,1,1,0,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5105131,1,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5143566,1,1,1,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5048248,1,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5149113,1,1,1,0,90000.0,Commercial associate,Incomplete higher,Married,With parents,1,0,0,0,2,0,2,3,2,3
5085970,0,0,0,0,126000.0,State servant,Secondary / secondary special,Separated,House / apartment,1,1,1,0,1,0,1,1,1,1
5062471,1,0,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,2,1,2,1
